Frame_Index,Average_CrossEntropy_Loss
1.163000000000000000e+03,1.226942797391558093e+00
1.164000000000000000e+03,1.248180740633158203e+00
1.165000000000000000e+03,1.238758539990115759e+00
1.166000000000000000e+03,1.239106751698639597e+00
1.167000000000000000e+03,1.240024278144796099e+00
1.168000000000000000e+03,1.232713523421025137e+00
1.169000000000000000e+03,1.249373252095669073e+00
1.170000000000000000e+03,1.305352500017381345e+00
1.171000000000000000e+03,1.318293526082980449e+00
1.172000000000000000e+03,1.322341136449804999e+00
1.173000000000000000e+03,1.323809104869944742e+00
1.174000000000000000e+03,1.331110804706633788e+00
1.175000000000000000e+03,1.332376614898473255e+00
1.176000000000000000e+03,1.313050104796605888e+00
1.177000000000000000e+03,1.306358927559675420e+00
1.178000000000000000e+03,1.298509777141479304e+00
1.179000000000000000e+03,1.298017822807499444e+00
1.180000000000000000e+03,1.273254630519218278e+00
1.181000000000000000e+03,1.257432930531318993e+00
1.182000000000000000e+03,1.263236639619924828e+00
1.183000000000000000e+03,1.259789950709973461e+00
1.184000000000000000e+03,1.241560256268492202e+00
1.185000000000000000e+03,1.254555966223547703e+00
1.186000000000000000e+03,1.254463743544571797e+00
1.187000000000000000e+03,1.258219232896270467e+00
1.188000000000000000e+03,1.272240023359755057e+00
1.189000000000000000e+03,1.252477813857364231e+00
1.190000000000000000e+03,1.246663723363202303e+00
1.191000000000000000e+03,1.257061363510729279e+00
1.192000000000000000e+03,1.243859193177327516e+00
1.193000000000000000e+03,1.241275879254151837e+00
1.194000000000000000e+03,1.238050656694791973e+00
1.195000000000000000e+03,1.220284383221234892e+00
1.196000000000000000e+03,1.227980344735745577e+00
1.197000000000000000e+03,1.231607139416816876e+00
1.198000000000000000e+03,1.218659249749510787e+00
1.199000000000000000e+03,1.232261501452409425e+00
1.200000000000000000e+03,1.235310492463932874e+00
1.201000000000000000e+03,1.197494173555720742e+00
1.202000000000000000e+03,1.203262270406795453e+00
1.203000000000000000e+03,1.201341871729757926e+00
1.204000000000000000e+03,1.214240290101353148e+00
1.205000000000000000e+03,1.201666256908723085e+00
1.206000000000000000e+03,1.193464058063595123e+00
1.207000000000000000e+03,1.187862225628984802e+00
1.208000000000000000e+03,1.191236417446700280e+00
1.209000000000000000e+03,1.198258659582895014e+00
1.210000000000000000e+03,1.201123612312708477e+00
1.211000000000000000e+03,1.208048599050030258e+00
1.212000000000000000e+03,1.223260878595126222e+00
1.213000000000000000e+03,1.238928549447494198e+00
1.214000000000000000e+03,1.234836647938893250e+00
1.215000000000000000e+03,1.241507774428114441e+00
1.216000000000000000e+03,1.246012133537420574e+00
1.217000000000000000e+03,1.236506283697470954e+00
1.218000000000000000e+03,1.230106076024099826e+00
1.219000000000000000e+03,1.232933450191320279e+00
1.220000000000000000e+03,1.232227940613244588e+00
1.221000000000000000e+03,1.232643802209995254e+00
1.222000000000000000e+03,1.238143736379933468e+00
1.223000000000000000e+03,1.217958725382936258e+00
1.224000000000000000e+03,1.220438470121488761e+00
1.225000000000000000e+03,1.236751619996888207e+00
1.226000000000000000e+03,1.219343034617727195e+00
1.227000000000000000e+03,1.217338834989017737e+00
1.228000000000000000e+03,1.207494820652597944e+00
1.229000000000000000e+03,1.184805328710901051e+00
1.230000000000000000e+03,1.187438791661841186e+00
1.231000000000000000e+03,1.165704343422628853e+00
1.232000000000000000e+03,1.162954181746645554e+00
1.233000000000000000e+03,1.157477802275955536e+00
1.234000000000000000e+03,1.151196774255923261e+00
1.235000000000000000e+03,1.149474816804508359e+00
1.236000000000000000e+03,1.154412242839200076e+00
1.237000000000000000e+03,1.156675286689028415e+00
1.238000000000000000e+03,1.173488938623109767e+00
1.239000000000000000e+03,1.168803806577983329e+00
1.240000000000000000e+03,1.173752452413247660e+00
1.241000000000000000e+03,1.168631948566220657e+00
1.242000000000000000e+03,1.182958401371769774e+00
1.243000000000000000e+03,1.168293694220930989e+00
1.244000000000000000e+03,1.177378074867122537e+00
1.245000000000000000e+03,1.180893654853347297e+00
1.246000000000000000e+03,1.181095745597625646e+00
1.247000000000000000e+03,1.192135210348239438e+00
1.248000000000000000e+03,1.205932028534992373e+00
1.249000000000000000e+03,1.181828004645201657e+00
1.250000000000000000e+03,1.199311019885443308e+00
1.251000000000000000e+03,1.205802475995285672e+00
1.252000000000000000e+03,1.206598876861524117e+00
1.253000000000000000e+03,1.186983856882299904e+00
1.254000000000000000e+03,1.184107618486114788e+00
1.255000000000000000e+03,1.184788123123759584e+00
1.256000000000000000e+03,1.155365187096937918e+00
1.257000000000000000e+03,1.152295797856641046e+00
1.258000000000000000e+03,1.168050239853507088e+00
1.259000000000000000e+03,1.159109737234673698e+00
1.260000000000000000e+03,1.207961303854200752e+00
1.261000000000000000e+03,1.200546041865331537e+00
1.262000000000000000e+03,1.188679638144094497e+00
1.263000000000000000e+03,1.197650519764283716e+00
1.264000000000000000e+03,1.208631583736188508e+00
1.265000000000000000e+03,1.186527552045747447e+00
1.266000000000000000e+03,1.190880696352822010e+00
1.267000000000000000e+03,1.176956595852523435e+00
1.268000000000000000e+03,1.163025519804572250e+00
1.269000000000000000e+03,1.174561253642493197e+00
1.270000000000000000e+03,1.176308754322683114e+00
1.271000000000000000e+03,1.180478593429478806e+00
1.272000000000000000e+03,1.179075942622596074e+00
1.273000000000000000e+03,1.169344353150182370e+00
1.274000000000000000e+03,1.158309713943610708e+00
1.275000000000000000e+03,1.143881992192921082e+00
1.276000000000000000e+03,1.145665511731371877e+00
1.277000000000000000e+03,1.147013921499735911e+00
1.278000000000000000e+03,1.155003938448722733e+00
1.279000000000000000e+03,1.147739582890062504e+00
1.280000000000000000e+03,1.149420886291101507e+00
1.281000000000000000e+03,1.145899918866836398e+00
1.282000000000000000e+03,1.146335902660547745e+00
1.283000000000000000e+03,1.136445131976730583e+00
1.284000000000000000e+03,1.144682334828450276e+00
1.285000000000000000e+03,1.145978062272367426e+00
1.286000000000000000e+03,1.143009929533582270e+00
1.287000000000000000e+03,1.152596085354497646e+00
1.288000000000000000e+03,1.158236420787243981e+00
1.289000000000000000e+03,1.149606971604337557e+00
1.290000000000000000e+03,1.205395230693291131e+00
1.291000000000000000e+03,1.170599693172772016e+00
1.292000000000000000e+03,1.168599946144156076e+00
1.293000000000000000e+03,1.167485522749055926e+00
1.294000000000000000e+03,1.158415962233300123e+00
1.295000000000000000e+03,1.156050975205035636e+00
1.296000000000000000e+03,1.141958673041523209e+00
1.297000000000000000e+03,1.158229449888431351e+00
1.298000000000000000e+03,1.175355433285608209e+00
1.299000000000000000e+03,1.175716760844919939e+00
1.300000000000000000e+03,1.171608714574529309e+00
1.301000000000000000e+03,1.194554954431066740e+00
1.302000000000000000e+03,1.191626579622790505e+00
1.303000000000000000e+03,1.188162127800300283e+00
1.304000000000000000e+03,1.197210851838575785e+00
1.305000000000000000e+03,1.175024607513675656e+00
1.306000000000000000e+03,1.182074074753670212e+00
1.307000000000000000e+03,1.170663621243903441e+00
1.308000000000000000e+03,1.156358286311990780e+00
1.309000000000000000e+03,1.168472852465622713e+00
1.310000000000000000e+03,1.174368506643782117e+00
1.311000000000000000e+03,1.177144631847889089e+00
1.312000000000000000e+03,1.176150531938719990e+00
1.313000000000000000e+03,1.193692078042997373e+00
1.314000000000000000e+03,1.205283207615364560e+00
1.315000000000000000e+03,1.211861544953796388e+00
1.316000000000000000e+03,1.211087977952935768e+00
1.317000000000000000e+03,1.219824828220803958e+00
1.318000000000000000e+03,1.211324468431922208e+00
1.319000000000000000e+03,1.216037003967781027e+00
1.320000000000000000e+03,1.251353216556590375e+00
1.321000000000000000e+03,1.261646108050172188e+00
1.322000000000000000e+03,1.241972158902854062e+00
1.323000000000000000e+03,1.246705402576935739e+00
1.324000000000000000e+03,1.227416513853086144e+00
1.325000000000000000e+03,1.251604287131613091e+00
1.326000000000000000e+03,1.258883379830422200e+00
1.327000000000000000e+03,1.251456648068597133e+00
1.328000000000000000e+03,1.267207312195751001e+00
1.329000000000000000e+03,1.258127274802291140e+00
1.330000000000000000e+03,1.263572242190548423e+00
1.331000000000000000e+03,1.281453164198865124e+00
1.332000000000000000e+03,1.319733018920032919e+00
1.333000000000000000e+03,1.319414731726965329e+00
1.334000000000000000e+03,1.323793666880646924e+00
1.335000000000000000e+03,1.332980978828572916e+00
1.336000000000000000e+03,1.323679132923643920e+00
1.337000000000000000e+03,1.332312149927702194e+00
1.338000000000000000e+03,1.329821102671758126e+00
1.339000000000000000e+03,1.333479044663818058e+00
1.340000000000000000e+03,1.327571189077389135e+00
1.341000000000000000e+03,1.312513996419966134e+00
1.342000000000000000e+03,1.310327721768317133e+00
1.343000000000000000e+03,1.304452913189379615e+00
1.344000000000000000e+03,1.285063498804447590e+00
1.345000000000000000e+03,1.302777606650124653e+00
1.346000000000000000e+03,1.286351163336121317e+00
1.347000000000000000e+03,1.274824822981145189e+00
1.348000000000000000e+03,1.281913472465021187e+00
1.349000000000000000e+03,1.274729022889005137e+00
1.350000000000000000e+03,1.296195643270150022e+00
1.351000000000000000e+03,1.335119392934984717e+00
1.352000000000000000e+03,1.355003027685825145e+00
1.353000000000000000e+03,1.350884915184224155e+00
1.354000000000000000e+03,1.348108921967650531e+00
1.355000000000000000e+03,1.349957417054611142e+00
1.356000000000000000e+03,1.362340726682532477e+00
1.357000000000000000e+03,1.340876183023965496e+00
1.358000000000000000e+03,1.371935932129645153e+00
1.359000000000000000e+03,1.380836781199377583e+00
1.360000000000000000e+03,1.376259095882460315e+00
1.361000000000000000e+03,1.388419206177786691e+00
1.362000000000000000e+03,1.394421242089720181e+00
1.363000000000000000e+03,1.390119349535325455e+00
1.364000000000000000e+03,1.399221731150646519e+00
1.365000000000000000e+03,1.401126362354261801e+00
1.366000000000000000e+03,1.406567861400162656e+00
1.367000000000000000e+03,1.399823661006394104e+00
1.368000000000000000e+03,1.397122112911802105e+00
1.369000000000000000e+03,1.395351384152945684e+00
1.370000000000000000e+03,1.404624523594293350e+00
1.371000000000000000e+03,1.402695178873727855e+00
1.372000000000000000e+03,1.400712627433222224e+00
1.373000000000000000e+03,1.405276276765562216e+00
1.374000000000000000e+03,1.425526110574992344e+00
1.375000000000000000e+03,1.411643136270413379e+00
1.376000000000000000e+03,1.427300576898460349e+00
1.377000000000000000e+03,1.428163587627977904e+00
1.378000000000000000e+03,1.420781627977930839e+00
1.379000000000000000e+03,1.434875344906231476e+00
1.380000000000000000e+03,1.441361576625997287e+00
1.381000000000000000e+03,1.393256819139896630e+00
1.382000000000000000e+03,1.388322005491826605e+00
1.383000000000000000e+03,1.385283465999752384e+00
1.384000000000000000e+03,1.375036409312646590e+00
1.385000000000000000e+03,1.365984888509233164e+00
1.386000000000000000e+03,1.365996477536501441e+00
1.387000000000000000e+03,1.350620191391671110e+00
1.388000000000000000e+03,1.358440984673220608e+00
1.389000000000000000e+03,1.358981142272232212e+00
1.390000000000000000e+03,1.351598612440284342e+00
1.391000000000000000e+03,1.354794603862064628e+00
1.392000000000000000e+03,1.356113747473600917e+00
1.393000000000000000e+03,1.355603792366395721e+00
1.394000000000000000e+03,1.355399691099878456e+00
1.395000000000000000e+03,1.370312613606045948e+00
1.396000000000000000e+03,1.368724679935991118e+00
1.397000000000000000e+03,1.360618203156765293e+00
1.398000000000000000e+03,1.365124141102368904e+00
1.399000000000000000e+03,1.379943118814753067e+00
1.400000000000000000e+03,1.374230243307565935e+00
1.401000000000000000e+03,1.368599765787843481e+00
1.402000000000000000e+03,1.366880879781665392e+00
1.403000000000000000e+03,1.368953724229510227e+00
1.404000000000000000e+03,1.372366482293871259e+00
1.405000000000000000e+03,1.386563316816244118e+00
1.406000000000000000e+03,1.391395810633113017e+00
1.407000000000000000e+03,1.397385265431815959e+00
1.408000000000000000e+03,1.378774976836541377e+00
1.409000000000000000e+03,1.380692296663269980e+00
1.410000000000000000e+03,1.386784580828335889e+00
1.411000000000000000e+03,1.364623134482826572e+00
1.412000000000000000e+03,1.377738922382604869e+00
1.413000000000000000e+03,1.370481434708608504e+00
1.414000000000000000e+03,1.361268540561468399e+00
1.415000000000000000e+03,1.360440879847828910e+00
1.416000000000000000e+03,1.369185043101651900e+00
1.417000000000000000e+03,1.379382263002980835e+00
1.418000000000000000e+03,1.375733408947098724e+00
1.419000000000000000e+03,1.373753142772102365e+00
1.420000000000000000e+03,1.381896198950698817e+00
1.421000000000000000e+03,1.367771491888333912e+00
1.422000000000000000e+03,1.355721063142937055e+00
1.423000000000000000e+03,1.343101364677067977e+00
1.424000000000000000e+03,1.334056041131816528e+00
1.425000000000000000e+03,1.324631563086768438e+00
1.426000000000000000e+03,1.296900911626153174e+00
1.427000000000000000e+03,1.300925490348618041e+00
1.428000000000000000e+03,1.308877260606095660e+00
1.429000000000000000e+03,1.313001525807067082e+00
1.430000000000000000e+03,1.337611208191219703e+00
1.431000000000000000e+03,1.332321584322926356e+00
1.432000000000000000e+03,1.332757721169173237e+00
1.433000000000000000e+03,1.332364432021677203e+00
1.434000000000000000e+03,1.333180539441627843e+00
1.435000000000000000e+03,1.344412603699765896e+00
1.436000000000000000e+03,1.346445808027738167e+00
1.437000000000000000e+03,1.354058681324204372e+00
1.438000000000000000e+03,1.343884827138253968e+00
1.439000000000000000e+03,1.327863384975898953e+00
1.440000000000000000e+03,1.357269843981843138e+00
1.441000000000000000e+03,1.357245144267095416e+00
1.442000000000000000e+03,1.353825505822220165e+00
1.443000000000000000e+03,1.370127750124986221e+00
1.444000000000000000e+03,1.373620552257427185e+00
1.445000000000000000e+03,1.378434476712014689e+00
1.446000000000000000e+03,1.356691524034452589e+00
1.447000000000000000e+03,1.357744550446586151e+00
1.448000000000000000e+03,1.330465874134954651e+00
1.449000000000000000e+03,1.324783966168373128e+00
1.450000000000000000e+03,1.308640246357599013e+00
1.451000000000000000e+03,1.312910963426743072e+00
1.452000000000000000e+03,1.321095837345581447e+00
1.453000000000000000e+03,1.306990715203528719e+00
1.454000000000000000e+03,1.299254080076934770e+00
1.455000000000000000e+03,1.307249615116896857e+00
1.456000000000000000e+03,1.308996032642348650e+00
1.457000000000000000e+03,1.317824786257309144e+00
1.458000000000000000e+03,1.309304496608205248e+00
1.459000000000000000e+03,1.306700020582936883e+00
1.460000000000000000e+03,1.305327343002282925e+00
1.461000000000000000e+03,1.294447570669648773e+00
1.462000000000000000e+03,1.300682241151239316e+00
1.463000000000000000e+03,1.310618402379070346e+00
1.464000000000000000e+03,1.313991170212068793e+00
1.465000000000000000e+03,1.316240307365547757e+00
1.466000000000000000e+03,1.341826733873837663e+00
1.467000000000000000e+03,1.339245928450065293e+00
1.468000000000000000e+03,1.343228054703294427e+00
1.469000000000000000e+03,1.350965260143586644e+00
1.470000000000000000e+03,1.366560255751336106e+00
1.471000000000000000e+03,1.353126156700743543e+00
1.472000000000000000e+03,1.364711136695058613e+00
1.473000000000000000e+03,1.346499787873841614e+00
1.474000000000000000e+03,1.364299428866370567e+00
1.475000000000000000e+03,1.360042508157517149e+00
1.476000000000000000e+03,1.347994339015770926e+00
1.477000000000000000e+03,1.328091571096881474e+00
1.478000000000000000e+03,1.319798804643113055e+00
1.479000000000000000e+03,1.315217198753666716e+00
1.480000000000000000e+03,1.341219396609905301e+00
1.481000000000000000e+03,1.335814187517075480e+00
1.482000000000000000e+03,1.335877461910722763e+00
1.483000000000000000e+03,1.327582876478637930e+00
1.484000000000000000e+03,1.316373222442168256e+00
1.485000000000000000e+03,1.317594866288432254e+00
1.486000000000000000e+03,1.343112323889351867e+00
1.487000000000000000e+03,1.335656400256012288e+00
1.488000000000000000e+03,1.332044722492961908e+00
1.489000000000000000e+03,1.316669399019456455e+00
1.490000000000000000e+03,1.352437754089127253e+00
1.491000000000000000e+03,1.340515603773787312e+00
1.492000000000000000e+03,1.357912846723578815e+00
1.493000000000000000e+03,1.360385301380625300e+00
1.494000000000000000e+03,1.355237580579659262e+00
1.495000000000000000e+03,1.355998650949683082e+00
1.496000000000000000e+03,1.372664723161419520e+00
1.497000000000000000e+03,1.358176666755175566e+00
1.498000000000000000e+03,1.354354298530822787e+00
1.499000000000000000e+03,1.359532790892112653e+00
1.500000000000000000e+03,1.438610499013940558e+00
1.501000000000000000e+03,1.404590871936079566e+00
1.502000000000000000e+03,1.401622726067444091e+00
1.503000000000000000e+03,1.389024170034645067e+00
1.504000000000000000e+03,1.385362600552298318e+00
1.505000000000000000e+03,1.395542220753895890e+00
1.506000000000000000e+03,1.377323148262348695e+00
1.507000000000000000e+03,1.380519103677215753e+00
1.508000000000000000e+03,1.374480007013744398e+00
1.509000000000000000e+03,1.358677644716181021e+00
1.510000000000000000e+03,1.350592304636393237e+00
1.511000000000000000e+03,1.351601445124515521e+00
1.512000000000000000e+03,1.355233480571996552e+00
1.513000000000000000e+03,1.352465161256759529e+00
1.514000000000000000e+03,1.365837737778747396e+00
1.515000000000000000e+03,1.395815774412312749e+00
1.516000000000000000e+03,1.392867625356529970e+00
1.517000000000000000e+03,1.386201226700450206e+00
1.518000000000000000e+03,1.393336537541472353e+00
1.519000000000000000e+03,1.378687328587375305e+00
1.520000000000000000e+03,1.369419558388699443e+00
1.521000000000000000e+03,1.358000427611386840e+00
1.522000000000000000e+03,1.349171030317165787e+00
1.523000000000000000e+03,1.361939846049153857e+00
1.524000000000000000e+03,1.359356072777472946e+00
1.525000000000000000e+03,1.385128027468681466e+00
1.526000000000000000e+03,1.398132126204927772e+00
1.527000000000000000e+03,1.413104235018636246e+00
1.528000000000000000e+03,1.426459959979638370e+00
1.529000000000000000e+03,1.439233819512992341e+00
1.530000000000000000e+03,1.394446099102900183e+00
1.531000000000000000e+03,1.391419496065736894e+00
1.532000000000000000e+03,1.382308868312975392e+00
1.533000000000000000e+03,1.359889272636792157e+00
1.534000000000000000e+03,1.385646919382907072e+00
1.535000000000000000e+03,1.346785764869309787e+00
1.536000000000000000e+03,1.364789649333260968e+00
1.537000000000000000e+03,1.374000132497712912e+00
1.538000000000000000e+03,1.364385578250903563e+00
1.539000000000000000e+03,1.371578424301560517e+00
1.540000000000000000e+03,1.385327806373879866e+00
1.541000000000000000e+03,1.387414361229048154e+00
1.542000000000000000e+03,1.381923619524513924e+00
1.543000000000000000e+03,1.374937214037117883e+00
1.544000000000000000e+03,1.369086378729434728e+00
1.545000000000000000e+03,1.355149216693007475e+00
1.546000000000000000e+03,1.365598828462907477e+00
1.547000000000000000e+03,1.353306618081887791e+00
1.548000000000000000e+03,1.343088516581246949e+00
1.549000000000000000e+03,1.362470866322610163e+00
1.550000000000000000e+03,1.331391862655436853e+00
1.551000000000000000e+03,1.343595735462258745e+00
1.552000000000000000e+03,1.358337128484663481e+00
1.553000000000000000e+03,1.340427651138270448e+00
1.554000000000000000e+03,1.337275946661748094e+00
1.555000000000000000e+03,1.341402568701823839e+00
1.556000000000000000e+03,1.318653085200367059e+00
1.557000000000000000e+03,1.328961980211261107e+00
1.558000000000000000e+03,1.339377301994773006e+00
1.559000000000000000e+03,1.343651072288366777e+00
1.560000000000000000e+03,1.346841637040891326e+00
1.561000000000000000e+03,1.364577883532547276e+00
1.562000000000000000e+03,1.360187489874533640e+00
1.563000000000000000e+03,1.378167514995084275e+00
1.564000000000000000e+03,1.385169088927568737e+00
1.565000000000000000e+03,1.373130993509676046e+00
1.566000000000000000e+03,1.377167895969478195e+00
1.567000000000000000e+03,1.364041651267825728e+00
1.568000000000000000e+03,1.359534139927518481e+00
1.569000000000000000e+03,1.368835823026529397e+00
1.570000000000000000e+03,1.355993760793808178e+00
1.571000000000000000e+03,1.383237629202994867e+00
1.572000000000000000e+03,1.374381759373818568e+00
1.573000000000000000e+03,1.367920002177015704e+00
1.574000000000000000e+03,1.366047547373227644e+00
1.575000000000000000e+03,1.362777566220302106e+00
1.576000000000000000e+03,1.381141245757362412e+00
1.577000000000000000e+03,1.367283100420991104e+00
1.578000000000000000e+03,1.364502035978830463e+00
1.579000000000000000e+03,1.364556985234457898e+00
1.580000000000000000e+03,1.351077372176177960e+00
1.581000000000000000e+03,1.357398815699752959e+00
1.582000000000000000e+03,1.358574210930328263e+00
1.583000000000000000e+03,1.354748576110068825e+00
1.584000000000000000e+03,1.369338513510683697e+00
1.585000000000000000e+03,1.358051400310614554e+00
1.586000000000000000e+03,1.345006269703617363e+00
1.587000000000000000e+03,1.333668236323092060e+00
1.588000000000000000e+03,1.330690191236271858e+00
1.589000000000000000e+03,1.350482389020498886e+00
1.590000000000000000e+03,1.359136386793882822e+00
1.591000000000000000e+03,1.323852315741532948e+00
1.592000000000000000e+03,1.339925289595157665e+00
1.593000000000000000e+03,1.315271152546301892e+00
1.594000000000000000e+03,1.272716478464644752e+00
1.595000000000000000e+03,1.265810995889296464e+00
1.596000000000000000e+03,1.268757399688183796e+00
1.597000000000000000e+03,1.249420674907469220e+00
1.598000000000000000e+03,1.285793934610410361e+00
1.599000000000000000e+03,1.305559773870299978e+00
1.600000000000000000e+03,1.297474019211676932e+00
1.601000000000000000e+03,1.315073940582806244e+00
1.602000000000000000e+03,1.307550074885512004e+00
1.603000000000000000e+03,1.292419473339577962e+00
1.604000000000000000e+03,1.306280651807810500e+00
1.605000000000000000e+03,1.299174885185038875e+00
1.606000000000000000e+03,1.296941901043737744e+00
1.607000000000000000e+03,1.281361443278001389e+00
1.608000000000000000e+03,1.284264189816440194e+00
1.609000000000000000e+03,1.271488491618129046e+00
1.610000000000000000e+03,1.260635768824613479e+00
1.611000000000000000e+03,1.279760103659555170e+00
1.612000000000000000e+03,1.267497237985480751e+00
1.613000000000000000e+03,1.257184138852153410e+00
1.614000000000000000e+03,1.270403188453201437e+00
1.615000000000000000e+03,1.278916741383909539e+00
1.616000000000000000e+03,1.299439696558238211e+00
1.617000000000000000e+03,1.296442143454441975e+00
1.618000000000000000e+03,1.276900065065547096e+00
1.619000000000000000e+03,1.281341343422582213e+00
1.620000000000000000e+03,1.309806028306989667e+00
1.621000000000000000e+03,1.312350018507913774e+00
1.622000000000000000e+03,1.306775138239345324e+00
1.623000000000000000e+03,1.307814986209677954e+00
1.624000000000000000e+03,1.316972562726959950e+00
1.625000000000000000e+03,1.340006815931701567e+00
1.626000000000000000e+03,1.350823326064073626e+00
1.627000000000000000e+03,1.341180369917310600e+00
1.628000000000000000e+03,1.348283874437129271e+00
1.629000000000000000e+03,1.337286524472801830e+00
1.630000000000000000e+03,1.350566971609850953e+00
1.631000000000000000e+03,1.347415989572027684e+00
1.632000000000000000e+03,1.349323890480491173e+00
1.633000000000000000e+03,1.340028202452231199e+00
1.634000000000000000e+03,1.315308855588227743e+00
1.635000000000000000e+03,1.321853116140118800e+00
1.636000000000000000e+03,1.323594953549900310e+00
1.637000000000000000e+03,1.320379242620219884e+00
1.638000000000000000e+03,1.327246605929531142e+00
1.639000000000000000e+03,1.329530551391826521e+00
1.640000000000000000e+03,1.330274175742033549e+00
1.641000000000000000e+03,1.323905033146502319e+00
1.642000000000000000e+03,1.324526761105744299e+00
1.643000000000000000e+03,1.341846076056299353e+00
1.644000000000000000e+03,1.345299628625525656e+00
1.645000000000000000e+03,1.342459655890706927e+00
1.646000000000000000e+03,1.329307722244720935e+00
1.647000000000000000e+03,1.335934022841001934e+00
1.648000000000000000e+03,1.319077051280828528e+00
1.649000000000000000e+03,1.326542413142078658e+00
1.650000000000000000e+03,1.340552610811522882e+00
1.651000000000000000e+03,1.367901229192890922e+00
1.652000000000000000e+03,1.363982834759683849e+00
1.653000000000000000e+03,1.401057604515309807e+00
1.654000000000000000e+03,1.399011557098544634e+00
1.655000000000000000e+03,1.390772102515920983e+00
1.656000000000000000e+03,1.392785529450823789e+00
1.657000000000000000e+03,1.390426104935902352e+00
1.658000000000000000e+03,1.403282347573651112e+00
1.659000000000000000e+03,1.390367041870218090e+00
1.660000000000000000e+03,1.395942361020604983e+00
1.661000000000000000e+03,1.384139451826322142e+00
1.662000000000000000e+03,1.365959684959047404e+00
1.663000000000000000e+03,1.380625470996222681e+00
1.664000000000000000e+03,1.376191853160095846e+00
1.665000000000000000e+03,1.386845973311296998e+00
1.666000000000000000e+03,1.371558075435579616e+00
1.667000000000000000e+03,1.372637918816291824e+00
1.668000000000000000e+03,1.376656685911935796e+00
1.669000000000000000e+03,1.371743649808368382e+00
1.670000000000000000e+03,1.368692081994451026e+00
1.671000000000000000e+03,1.368390873828921217e+00
1.672000000000000000e+03,1.353610968585902130e+00
1.673000000000000000e+03,1.373406537547929407e+00
1.674000000000000000e+03,1.367254082529273385e+00
1.675000000000000000e+03,1.351734850229048712e+00
1.676000000000000000e+03,1.367183894094537999e+00
1.677000000000000000e+03,1.385152428919109502e+00
1.678000000000000000e+03,1.385762681165018995e+00
1.679000000000000000e+03,1.384039123219692913e+00
1.680000000000000000e+03,1.386816313187952732e+00
1.681000000000000000e+03,1.305255044407053644e+00
1.682000000000000000e+03,1.311183643539245436e+00
1.683000000000000000e+03,1.309774016804707175e+00
1.684000000000000000e+03,1.295500207185932284e+00
1.685000000000000000e+03,1.305835938562847964e+00
1.686000000000000000e+03,1.317834774484146543e+00
1.687000000000000000e+03,1.296419248030719062e+00
1.688000000000000000e+03,1.307376591123431631e+00
1.689000000000000000e+03,1.275439255232886149e+00
1.690000000000000000e+03,1.276074736930455700e+00
1.691000000000000000e+03,1.273444750948486526e+00
1.692000000000000000e+03,1.253367820999852666e+00
1.693000000000000000e+03,1.259511241253912672e+00
1.694000000000000000e+03,1.253795635221914617e+00
1.695000000000000000e+03,1.249417506330224859e+00
1.696000000000000000e+03,1.252897230863816880e+00
1.697000000000000000e+03,1.249323254144075968e+00
1.698000000000000000e+03,1.268619489578775905e+00
1.699000000000000000e+03,1.274229564488586819e+00
1.700000000000000000e+03,1.269698994938654568e+00
1.701000000000000000e+03,1.274824873416860571e+00
1.702000000000000000e+03,1.271743117375611076e+00
1.703000000000000000e+03,1.279832470702377822e+00
1.704000000000000000e+03,1.279395281461866762e+00
1.705000000000000000e+03,1.283562420473679744e+00
1.706000000000000000e+03,1.286726712455237953e+00
1.707000000000000000e+03,1.289720348448228693e+00
1.708000000000000000e+03,1.290360153941245036e+00
1.709000000000000000e+03,1.303189570877809178e+00
1.710000000000000000e+03,1.352597042934674976e+00
1.711000000000000000e+03,1.328266178408512133e+00
1.712000000000000000e+03,1.319806609789566210e+00
1.713000000000000000e+03,1.326307640833192636e+00
1.714000000000000000e+03,1.318821211447584574e+00
1.715000000000000000e+03,1.326224600360546901e+00
1.716000000000000000e+03,1.322174172511267898e+00
1.717000000000000000e+03,1.316795223159260786e+00
1.718000000000000000e+03,1.305567708074704569e+00
1.719000000000000000e+03,1.305195044765923740e+00
1.720000000000000000e+03,1.308558002476956972e+00
1.721000000000000000e+03,1.303188685839131722e+00
1.722000000000000000e+03,1.312203789553905153e+00
1.723000000000000000e+03,1.304769023967310204e+00
1.724000000000000000e+03,1.295371593994559589e+00
1.725000000000000000e+03,1.295785467949599479e+00
1.726000000000000000e+03,1.286550901052123663e+00
1.727000000000000000e+03,1.289376241255240529e+00
1.728000000000000000e+03,1.300918287269951179e+00
1.729000000000000000e+03,1.278801573925420598e+00
1.730000000000000000e+03,1.283030458418807029e+00
1.731000000000000000e+03,1.304257415788242724e+00
1.732000000000000000e+03,1.286084720253256819e+00
1.733000000000000000e+03,1.269352445324329892e+00
1.734000000000000000e+03,1.275284754541189614e+00
1.735000000000000000e+03,1.267606376521371203e+00
1.736000000000000000e+03,1.254488600194918035e+00
1.737000000000000000e+03,1.267215529044733557e+00
1.738000000000000000e+03,1.260443133589888021e+00
1.739000000000000000e+03,1.274710677322445918e+00
1.740000000000000000e+03,1.299196305179293631e+00
1.741000000000000000e+03,1.291215512202128712e+00
1.742000000000000000e+03,1.295345341974762254e+00
1.743000000000000000e+03,1.297077096916230632e+00
1.744000000000000000e+03,1.288714579777285874e+00
